-------------------------
Circuit delay: 2844.5946ps
NOT-P1_R1207_U438: 938.374 ps
NAND-P1_R1207_U440: 791.1828 ps
NAND-P1_R1150_U162: 431.1726 ps
NOT-P1_R1150_U438: 1011.2872 ps
NAND-P1_R1150_U440: 864.0961 ps
NAND-P1_R1192_U162: 407.656 ps
NOT-P1_R1192_U438: 938.374 ps
NAND-P1_R1192_U440: 791.1828 ps
NOT-P1_R1171_U315: 730.5864 ps
NAND-P1_R1171_U465: 837.0408 ps
NAND-P1_R1171_U466: 825.7723 ps
NOT-P1_R1138_U315: 749.3006 ps
NAND-P1_R1138_U465: 855.7475 ps
NAND-P1_R1138_U466: 844.4791 ps
NOT-P1_R1222_U315: 773.6495 ps
NAND-P1_R1222_U465: 871.5858 ps
NAND-P1_R1222_U466: 860.3511 ps
NAND-P1_U4483: 819.6471 ps
NOT-P1_R1165_U164: 673.0885 ps
NAND-P1_R1165_U468: 684.3714 ps
NOT-P1_R1165_U37: 712.179 ps
NAND-P1_R1165_U275: 673.3537 ps
NAND-P1_R1165_U329: 985.0335 ps
NAND-P1_R1165_U558: 950.7415 ps
NAND-P1_U3133: 671.2971 ps
NAND-P1_U3101: 662.0908 ps
NAND-P1_U4481: 823.6645 ps
NAND-P1_U4816: 840.4877 ps
NAND-P1_R1240_U266: 607.0232 ps
NAND-P1_R1240_U268: 544.6346 ps
NAND-P1_R1240_U161: 544.6346 ps
NAND-P1_R1240_U334: 837.743 ps
NAND-P1_R1240_U331: 855.0696 ps
NAND-P1_R1117_U64: 431.1726 ps
NOT-P1_R1117_U443: 985.9927 ps
NAND-P1_R1117_U445: 876.4989 ps
NAND-P1_R1207_U64: 407.656 ps
NOT-P1_R1207_U443: 940.4074 ps
NAND-P1_R1207_U445: 830.9136 ps
NAND-P1_R1150_U64: 431.1726 ps
NOT-P1_R1150_U443: 1013.3291 ps
NAND-P1_R1150_U445: 903.8353 ps
NAND-P1_R1192_U64: 407.656 ps
NOT-P1_R1192_U443: 940.4074 ps
NAND-P1_R1192_U445: 830.9136 ps
NAND-P1_R1171_U266: 580.7401 ps
NAND-P1_R1171_U268: 518.3515 ps
NAND-P1_R1171_U161: 518.3515 ps
NAND-P1_R1171_U334: 837.743 ps
NAND-P1_R1171_U331: 855.0696 ps
NAND-P1_R1138_U266: 580.7401 ps
NAND-P1_R1138_U268: 518.3515 ps
NAND-P1_R1138_U161: 518.3515 ps
NAND-P1_R1138_U334: 856.4567 ps
NAND-P1_R1138_U331: 873.7834 ps
NAND-P1_R1222_U266: 650.5578 ps
NAND-P1_R1222_U268: 588.1692 ps
NAND-P1_R1222_U161: 588.1692 ps
NAND-P1_R1222_U334: 871.7978 ps
NAND-P1_R1222_U331: 889.1251 ps
NAND-P1_U4464: 799.9369 ps
NOT-P1_R1165_U165: 670.712 ps
NAND-P1_R1165_U471: 681.9739 ps
NOT-P1_R1165_U35: 716.7053 ps
NAND-P1_R1165_U36: 670.712 ps
NAND-P1_R1165_U560: 992.8226 ps
NAND-P1_U3134: 682.5219 ps
NAND-P1_U3102: 688.3172 ps
AND-P1_U3857: 929.6883 ps
NOT-P1_R1282_U104: 459.3247 ps
NAND-P1_U4462: 858.6232 ps
NAND-P1_U4811: 875.4459 ps
NAND-P1_R1240_U472: 882.3569 ps
NAND-P1_R1240_U473: 864.97 ps
AND-P1_R1117_U8: 493.4422 ps
NAND-P1_R1117_U259: 431.1726 ps
NAND-P1_R1117_U164: 431.1726 ps
NAND-P1_R1117_U332: 862.6824 ps
AND-P1_R1207_U8: 469.9256 ps
NAND-P1_R1207_U259: 407.656 ps
NAND-P1_R1207_U164: 407.656 ps
NAND-P1_R1207_U332: 817.0969 ps
AND-P1_R1150_U8: 493.4422 ps
NAND-P1_R1150_U259: 431.1726 ps
NAND-P1_R1150_U164: 431.1726 ps
NAND-P1_R1150_U332: 890.0176 ps
AND-P1_R1192_U8: 469.9256 ps
NAND-P1_R1192_U259: 407.656 ps
NAND-P1_R1192_U164: 407.656 ps
NAND-P1_R1192_U332: 817.0969 ps
NAND-P1_LT_197_U180: 492.4631 ps
NAND-P1_R1171_U472: 882.3569 ps
NAND-P1_R1171_U473: 864.97 ps
NAND-P1_R1138_U472: 901.0665 ps
NAND-P1_R1138_U473: 883.6797 ps
NAND-P1_R1222_U472: 916.9211 ps
NAND-P1_R1222_U473: 899.5598 ps
NAND-P1_U4445: 813.6586 ps
NOT-P1_R1165_U163: 737.4311 ps
NAND-P1_R1165_U465: 748.7117 ps
NOT-P1_R1165_U44: 781.8967 ps
NAND-P1_R1165_U268: 774.8183 ps
NAND-P1_R1165_U565: 1059.088 ps
NAND-P1_R1165_U567: 1072.8724 ps
NAND-P1_U3135: 776.1373 ps
NAND-P1_U3103: 764.443 ps
AND-P1_U3853: 952.7321 ps
NOT-P1_R1282_U103: 459.3247 ps
NAND-P1_U4443: 893.2828 ps
NAND-P1_U4806: 910.1055 ps
NOT-P1_R1240_U261: 837.743 ps
NAND-P1_R1240_U479: 927.7512 ps
NAND-P1_R1240_U480: 916.4852 ps
NAND-P1_R1117_U328: 845.5223 ps
NAND-P1_R1117_U329: 845.5223 ps
NAND-P1_R1117_U256: 493.4422 ps
NAND-P1_R1117_U451: 876.4611 ps
NAND-P1_R1117_U452: 859.2441 ps
NAND-P1_R1375_U184: 768.744 ps
NAND-P1_R1207_U328: 799.9369 ps
NAND-P1_R1207_U329: 799.9369 ps
NAND-P1_R1207_U256: 469.9256 ps
NAND-P1_R1207_U451: 830.8757 ps
NAND-P1_R1207_U452: 813.6586 ps
NAND-P1_R1150_U328: 872.8575 ps
NAND-P1_R1150_U329: 872.8575 ps
NAND-P1_R1150_U256: 493.4422 ps
NAND-P1_R1150_U451: 903.7889 ps
NAND-P1_R1150_U452: 886.5718 ps
NAND-P1_R1192_U328: 799.9369 ps
NAND-P1_R1192_U329: 799.9369 ps
NAND-P1_R1192_U256: 469.9256 ps
NAND-P1_R1192_U451: 830.8757 ps
NAND-P1_R1192_U452: 813.6586 ps
NAND-P1_LT_197_U171: 681.8577 ps
NOT-P1_R1171_U261: 837.743 ps
NAND-P1_R1171_U479: 927.7512 ps
NAND-P1_R1171_U480: 916.4852 ps
NOT-P1_R1138_U261: 856.4567 ps
NAND-P1_R1138_U479: 946.4572 ps
NAND-P1_R1138_U480: 935.1912 ps
NOT-P1_R1222_U261: 871.7978 ps
NAND-P1_R1222_U479: 962.3043 ps
NAND-P1_R1222_U480: 951.0608 ps
NAND-P1_U4426: 859.3528 ps
NOT-P1_R1165_U162: 703.5831 ps
NAND-P1_R1165_U462: 714.8637 ps
NOT-P1_R1165_U43: 748.0485 ps
NAND-P1_R1165_U264: 740.9678 ps
NAND-P1_R1165_U572: 1064.9327 ps
NAND-P1_R1165_U574: 1078.7186 ps
NAND-P1_U3136: 783.2392 ps
NAND-P1_U3104: 794.775 ps
NOT-P1_R1282_U102: 459.3247 ps
NAND-P1_U4424: 925.1646 ps
NAND-P1_U4801: 941.9879 ps
NOT-P1_R1240_U257: 916.4852 ps
NAND-P1_R1240_U486: 967.444 ps
NAND-P1_R1240_U487: 956.1776 ps
NAND-P1_R1117_U89: 845.5223 ps
NOT-P1_R1117_U181: 569.5729 ps
NAND-P1_R1117_U455: 916.2069 ps
NAND-P1_R1117_U456: 904.9383 ps
NAND-P1_R1375_U181: 768.744 ps
NAND-P1_R1207_U89: 799.9369 ps
NOT-P1_R1207_U181: 546.0563 ps
NAND-P1_R1207_U455: 870.6214 ps
NAND-P1_R1207_U456: 859.3528 ps
NAND-P1_R1150_U89: 872.8575 ps
NOT-P1_R1150_U181: 569.5729 ps
NAND-P1_R1150_U455: 943.5409 ps
NAND-P1_R1150_U456: 932.2722 ps
NAND-P1_R1192_U89: 799.9369 ps
NOT-P1_R1192_U181: 546.0563 ps
NAND-P1_R1192_U455: 870.6214 ps
NAND-P1_R1192_U456: 859.3528 ps
AND-P1_LT_197_U98: 735.1257 ps
NOT-P1_R1171_U257: 916.4852 ps
NAND-P1_R1171_U486: 967.444 ps
NAND-P1_R1171_U487: 956.1776 ps
NOT-P1_R1138_U257: 935.1912 ps
NAND-P1_R1138_U486: 986.15 ps
NAND-P1_R1138_U487: 974.8836 ps
NOT-P1_R1222_U257: 951.0608 ps
NAND-P1_R1222_U486: 1001.9971 ps
NAND-P1_R1222_U487: 990.7532 ps
NAND-P1_U4407: 904.7099 ps
NOT-P1_R1165_U159: 579.6714 ps
NAND-P1_R1165_U453: 590.9556 ps
NOT-P1_R1165_U42: 624.0311 ps
NAND-P1_R1165_U255: 626.5301 ps
NAND-P1_R1165_U338: 1054.7847 ps
NAND-P1_R1165_U579: 1014.7964 ps
NOT-P1_R1360_U56: 664.3523 ps
NAND-P1_R1360_U158: 748.6856 ps
NOT-P1_R1360_U55: 748.6856 ps
NAND-P1_R1360_U156: 664.3523 ps
NAND-P1_U4405: 939.12 ps
NAND-P1_U4796: 992.7582 ps
NAND-P1_R1240_U246: 600.2743 ps
NAND-P1_R1240_U248: 578.8468 ps
NAND-P1_R1240_U165: 544.6346 ps
NAND-P1_R1240_U343: 913.9551 ps
NAND-P1_R1240_U340: 931.1391 ps
NAND-P1_R1117_U167: 431.1726 ps
NOT-P1_R1117_U459: 1046.4296 ps
NAND-P1_R1117_U461: 952.5618 ps
AND-P1_R1375_U102: 814.0068 ps
NAND-P1_R1207_U167: 407.656 ps
NOT-P1_R1207_U459: 1000.8442 ps
NAND-P1_R1207_U461: 906.9765 ps
NAND-P1_R1150_U167: 431.1726 ps
NOT-P1_R1150_U459: 1073.7659 ps
NAND-P1_R1150_U461: 979.8982 ps
NAND-P1_R1192_U167: 407.656 ps
NOT-P1_R1192_U459: 1000.8442 ps
NAND-P1_R1192_U461: 906.9765 ps
AND-P1_LT_197_U93: 715.56 ps
NAND-P1_LT_197_U165: 761.3854 ps
AND-P1_LT_197_U96: 735.1257 ps
NAND-P1_R1171_U246: 573.9912 ps
NAND-P1_R1171_U248: 552.5637 ps
NAND-P1_R1171_U165: 518.3515 ps
NAND-P1_R1171_U343: 913.9551 ps
NAND-P1_R1171_U340: 931.1391 ps
NAND-P1_R1138_U246: 573.9912 ps
NAND-P1_R1138_U248: 552.5637 ps
NAND-P1_R1138_U165: 518.3515 ps
NAND-P1_R1138_U343: 932.6688 ps
NAND-P1_R1138_U340: 949.8528 ps
NAND-P1_R1222_U246: 643.8088 ps
NAND-P1_R1222_U248: 622.3813 ps
NAND-P1_R1222_U165: 588.1692 ps
NAND-P1_R1222_U343: 957.0092 ps
NAND-P1_R1222_U340: 974.1935 ps
NAND-P1_U4388: 944.4022 ps
NOT-P1_R1165_U160: 592.4461 ps
NAND-P1_R1165_U456: 603.7217 ps
NOT-P1_R1165_U39: 637.1677 ps
NAND-P1_R1165_U195: 630.695 ps
NAND-P1_R1165_U581: 1070.6587 ps
NOT-P1_R1360_U32: 694.9804 ps
NAND-P1_R1360_U123: 623.2032 ps
NAND-P1_R1360_U154: 656.4324 ps
NOT-P1_R1360_U53: 623.2032 ps
NAND-P1_R1360_U153: 694.9804 ps
NOT-P1_R1282_U101: 459.3247 ps
NAND-P1_U4386: 974.0788 ps
NAND-P1_U4791: 1027.7181 ps
NAND-P1_R1240_U493: 958.4038 ps
NAND-P1_R1240_U494: 941.1867 ps
NAND-P1_R1117_U168: 431.1726 ps
NOT-P1_R1117_U464: 1059.1403 ps
NAND-P1_R1117_U466: 992.2547 ps
AND-P1_R1375_U101: 814.0068 ps
NAND-P1_R1375_U173: 825.401 ps
NAND-P1_R1207_U168: 407.656 ps
NOT-P1_R1207_U464: 1013.5549 ps
NAND-P1_R1207_U466: 946.6693 ps
NAND-P1_R1150_U168: 431.1726 ps
NOT-P1_R1150_U464: 1086.4766 ps
NAND-P1_R1150_U466: 1019.591 ps
NAND-P1_R1192_U168: 407.656 ps
NOT-P1_R1192_U464: 1013.5549 ps
NAND-P1_R1192_U466: 946.6693 ps
NAND-P1_R1171_U493: 958.4038 ps
NAND-P1_R1171_U494: 941.1867 ps
NAND-P1_R1138_U493: 977.1127 ps
NAND-P1_R1138_U494: 959.8957 ps
NAND-P1_R1222_U493: 1001.9763 ps
NAND-P1_R1222_U494: 984.7733 ps
NAND-P1_U4369: 924.6919 ps
NOT-P1_R1165_U161: 652.7215 ps
NAND-P1_R1165_U459: 663.9978 ps
NOT-P1_R1165_U40: 697.4124 ps
NAND-P1_R1165_U41: 657.8752 ps
NAND-P1_R1165_U586: 1105.8664 ps
NOT-P1_R1360_U31: 674.3713 ps
NAND-P1_R1360_U122: 657.6414 ps
NOT-P1_R1360_U54: 657.6414 ps
AND-P1_R1360_U92: 674.3713 ps
NOT-P1_R1282_U100: 459.3247 ps
NAND-P1_U4367: 1008.7384 ps
NAND-P1_U4786: 1062.3777 ps
NOT-P1_R1240_U337: 913.9551 ps
NAND-P1_R1240_U498: 998.1518 ps
NAND-P1_R1240_U251: 544.6346 ps
NAND-P1_R1240_U499: 986.8833 ps
AND-P1_R1117_U7: 470.3711 ps
NAND-P1_R1117_U169: 431.1726 ps
NAND-P1_R1117_U343: 978.4381 ps
AND-P1_R1207_U7: 446.8546 ps
NAND-P1_R1207_U169: 407.656 ps
NAND-P1_R1207_U343: 932.8527 ps
AND-P1_R1150_U7: 470.3711 ps
NAND-P1_R1150_U169: 431.1726 ps
NAND-P1_R1150_U343: 1005.7733 ps
AND-P1_R1192_U7: 446.8546 ps
NAND-P1_R1192_U169: 407.656 ps
NAND-P1_R1192_U343: 932.8527 ps
NOT-P1_R1171_U337: 913.9551 ps
NAND-P1_R1171_U498: 998.1518 ps
NAND-P1_R1171_U251: 518.3515 ps
NAND-P1_R1171_U499: 986.8833 ps
NOT-P1_R1138_U337: 932.6688 ps
NAND-P1_R1138_U498: 1016.8586 ps
NAND-P1_R1138_U251: 518.3515 ps
NAND-P1_R1138_U499: 1005.5901 ps
NOT-P1_R1222_U337: 957.0092 ps
NAND-P1_R1222_U498: 1041.6961 ps
NAND-P1_R1222_U251: 588.1692 ps
NAND-P1_R1222_U499: 1030.4614 ps
NAND-P1_U4350: 938.4137 ps
NOT-P1_R1165_U158: 663.7227 ps
NAND-P1_R1165_U450: 675.0084 ps
NOT-P1_R1165_U38: 708.1289 ps
NAND-P1_R1165_U250: 701.1099 ps
NAND-P1_R1165_U591: 1110.1346 ps
NAND-P1_R1165_U593: 1123.919 ps
NOT-P1_R1360_U51: 730.8058 ps
NAND-P1_R1360_U150: 693.6047 ps
NOT-P1_R1360_U52: 693.6047 ps
AND-P1_R1360_U91: 730.8058 ps
NAND-P1_U4348: 1040.6201 ps
NAND-P1_U4781: 1080.9447 ps
NAND-P1_R1240_U166: 544.6346 ps
NAND-P1_R1117_U339: 961.278 ps
NAND-P1_R1117_U340: 961.278 ps
NAND-P1_R1117_U239: 470.3711 ps
NAND-P1_R1117_U472: 978.9019 ps
NAND-P1_R1117_U473: 961.6849 ps
NAND-P1_R1207_U339: 915.6926 ps
NAND-P1_R1207_U340: 915.6926 ps
NAND-P1_R1207_U239: 446.8546 ps
NAND-P1_R1207_U472: 933.3165 ps
NAND-P1_R1207_U473: 916.0994 ps
NAND-P1_R1150_U339: 988.6132 ps
NAND-P1_R1150_U340: 988.6132 ps
NAND-P1_R1150_U239: 470.3711 ps
NAND-P1_R1150_U472: 1006.2297 ps
NAND-P1_R1150_U473: 989.0126 ps
NAND-P1_R1192_U339: 915.6926 ps
NAND-P1_R1192_U340: 915.6926 ps
NAND-P1_R1192_U239: 446.8546 ps
NAND-P1_R1192_U472: 933.3165 ps
NAND-P1_R1192_U473: 916.0994 ps
NAND-P1_R1171_U166: 518.3515 ps
NAND-P1_R1138_U166: 518.3515 ps
NAND-P1_R1222_U166: 588.1692 ps
NAND-P1_U4155: 1423.5753 ps
NOT-P1_R1165_U139: 656.1395 ps
NAND-P1_R1165_U377: 667.3934 ps
NOT-P1_R1165_U24: 1332.7362 ps
OR-P1_R1165_U201: 657.8659 ps
NAND-P1_R1165_U203: 675.9121 ps
NAND-P1_R1165_U598: 1343.6847 ps
NAND-P1_U3150: 949.9147 ps
NAND-P1_R1360_U129: 949.9147 ps
NAND-P1_R1240_U95: 1273.1892 ps
NAND-P1_U4149: 1433.5755 ps
NAND-P1_U4144: 1384.6799 ps
NAND-P1_R1117_U186: 571.1469 ps
NAND-P1_R1117_U426: 1317.6871 ps
NAND-P1_R1117_U134: 1317.6871 ps
NAND-P1_R1375_U49: 1081.057 ps
NAND-P1_U4147: 1410.8665 ps
NAND-P1_R1207_U186: 547.6304 ps
NAND-P1_R1207_U426: 1272.1017 ps
NAND-P1_R1207_U134: 1272.1017 ps
NAND-P1_U4143: 1384.6799 ps
NAND-P1_R1150_U186: 571.1469 ps
NAND-P1_R1150_U426: 1345.0256 ps
NAND-P1_R1150_U134: 1345.0256 ps
NAND-P1_U4146: 1384.6799 ps
NAND-P1_R1192_U186: 547.6304 ps
NAND-P1_R1192_U426: 1272.1017 ps
NAND-P1_R1192_U134: 1272.1017 ps
NAND-P1_R1171_U95: 1273.1892 ps
NAND-P1_U4148: 1433.5755 ps
NAND-P1_R1138_U95: 1291.8961 ps
NAND-P1_U4145: 1406.2836 ps
NAND-P1_R1222_U95: 1346.8917 ps
NAND-P1_U4151: 1472.2213 ps
NAND-P1_U4729: 1522.5234 ps
NOT-R140_U312: 455.6428 ps
NOT-R140_U318: 407.656 ps
NOT-R140_U218: 546.0563 ps
NOT-R140_U215: 546.8607 ps
NAND-P2_U5543: 980.4738 ps
NAND-P2_U5657: 980.4738 ps
AND-P2_R1269_U103: 774.7416 ps
AND-P2_R1269_U9: 695.0101 ps
NAND-P2_R1269_U164: 836.6358 ps
NAND-P2_R693_U161: 789.1127 ps
NOT-P2_R1095_U350: 955.9535 ps
NAND-P2_R1095_U108: 1015.4603 ps
NOT-P2_R1200_U350: 908.8116 ps
NAND-P2_R1200_U108: 968.3211 ps
NOT-P2_R1179_U350: 1007.936 ps
NAND-P2_R1179_U108: 1067.4517 ps
AND-P2_R1110_U10: 991.8712 ps
NAND-P2_R1110_U96: 1019.1166 ps
AND-P2_R1077_U10: 991.8712 ps
NAND-P2_R1077_U96: 1019.1166 ps
AND-P2_R1143_U10: 917.878 ps
NAND-P2_R1143_U96: 945.1049 ps
NAND-P2_R1158_U208: 659.0323 ps
NAND-P2_R1158_U398: 1185.254 ps
NAND-P2_R1158_U400: 1199.4114 ps
AND-P2_R1158_U151: 1185.254 ps
NAND-P2_R1158_U402: 1199.4114 ps
NOT-P2_R1131_U350: 908.8116 ps
NAND-P2_R1131_U108: 968.3211 ps
AND-P2_R1161_U10: 917.878 ps
NAND-P2_R1161_U96: 945.1049 ps
NAND-P2_U5536: 1026.1677 ps
NAND-P2_U5655: 1026.1677 ps
AND-P2_R1095_U123: 515.4636 ps
NAND-P2_R1095_U341: 565.2628 ps
NAND-P2_R1095_U24: 1059.1011 ps
AND-P2_R1200_U123: 500.8694 ps
NAND-P2_R1200_U341: 550.6686 ps
NAND-P2_R1200_U24: 1011.9584 ps
AND-P2_R1179_U123: 587.8094 ps
NAND-P2_R1179_U341: 637.6086 ps
NAND-P2_R1179_U24: 1111.0837 ps
NAND-P2_R1110_U97: 1064.8189 ps
NAND-P2_R1077_U97: 1064.8189 ps
NAND-P2_R1143_U97: 990.7988 ps
AND-P2_R1158_U122: 659.0323 ps
NAND-P2_R1158_U243: 717.7765 ps
NAND-P2_R1158_U432: 1189.2991 ps
NAND-P2_R1158_U434: 1202.8602 ps
AND-P2_R1158_U162: 1189.2991 ps
NAND-P2_R1158_U436: 1202.8602 ps
AND-P2_R1131_U123: 500.8694 ps
NAND-P2_R1131_U341: 550.6686 ps
NAND-P2_R1131_U24: 1011.9584 ps
NAND-P2_R1161_U97: 990.7988 ps
NAND-P2_U5529: 1073.5397 ps
NAND-P2_U5653: 1073.5397 ps
NAND-P2_R1269_U165: 808.7938 ps
AND-P2_R1269_U95: 695.0101 ps
NAND-P2_R693_U154: 929.0698 ps
NAND-P2_R1095_U222: 547.4784 ps
NAND-P2_R1095_U109: 1056.6189 ps
NAND-P2_R1200_U222: 532.8842 ps
NAND-P2_R1200_U109: 1037.9105 ps
NAND-P2_R1179_U222: 619.8242 ps
NAND-P2_R1179_U109: 1124.8661 ps
NOT-P2_R1110_U203: 1064.8189 ps
AND-P2_R1110_U18: 1112.4386 ps
NOT-P2_R1077_U203: 1064.8189 ps
AND-P2_R1077_U18: 1085.125 ps
NOT-P2_R1143_U203: 990.7988 ps
AND-P2_R1143_U18: 1039.5401 ps
NAND-P2_R1158_U35: 659.0323 ps
AND-P2_R1158_U124: 1155.7482 ps
NAND-P2_R1158_U237: 682.5292 ps
NAND-P2_R1158_U439: 1198.9859 ps
AND-P2_R1158_U123: 1180.2918 ps
NAND-P2_R1131_U222: 532.8842 ps
NAND-P2_R1131_U109: 1037.9105 ps
NOT-P2_R1161_U203: 990.7988 ps
AND-P2_R1161_U18: 1039.5401 ps
NAND-P2_U5522: 1097.8965 ps
NAND-P2_U5651: 1097.8965 ps
NAND-P2_R1269_U143: 731.3558 ps
AND-P2_R1269_U10: 724.7138 ps
AND-P2_R1269_U94: 731.3558 ps
NOT-P2_R1095_U219: 1056.6189 ps
NAND-P2_R1095_U23: 1080.9731 ps
NOT-P2_R1200_U219: 1011.9584 ps
NAND-P2_R1200_U23: 1062.2673 ps
NOT-P2_R1179_U219: 1111.0837 ps
NAND-P2_R1179_U23: 1149.2114 ps
NAND-P2_R1110_U98: 1140.7955 ps
NAND-P2_R1077_U98: 1113.4697 ps
NAND-P2_R1143_U98: 1067.8848 ps
NOT-P2_R1158_U239: 690.359 ps
NAND-P2_R1158_U240: 687.6325 ps
NAND-P2_R1158_U248: 1090.8468 ps
NAND-P2_R1158_U345: 1218.1847 ps
NAND-P2_R1158_U238: 659.0323 ps
NAND-P2_R1158_U245: 1204.7492 ps
NAND-P2_R1158_U251: 1218.1847 ps
NAND-P2_R1158_U441: 1218.5413 ps
NAND-P2_R1158_U443: 1218.5413 ps
NOT-P2_R1131_U219: 1011.9584 ps
NAND-P2_R1131_U23: 1062.2673 ps
NAND-P2_R1161_U98: 1067.8848 ps
NAND-P2_U5515: 1111.6156 ps
NAND-P2_U5649: 1111.6156 ps
NAND-P2_R1095_U110: 1094.6949 ps
NAND-P2_R1200_U110: 1075.9864 ps
NAND-P2_R1179_U110: 1162.942 ps
NOT-P2_R1110_U195: 1113.5589 ps
AND-P2_R1110_U17: 1173.9091 ps
NOT-P2_R1077_U195: 1086.2453 ps
AND-P2_R1077_U17: 1146.5954 ps
NOT-P2_R1143_U195: 1040.6603 ps
AND-P2_R1143_U17: 1101.0104 ps
NAND-P2_R1158_U36: 1090.8468 ps
NOT-P2_R1158_U236: 738.7062 ps
NAND-P2_R1158_U235: 740.8842 ps
NAND-P2_R1158_U446: 1243.133 ps
NAND-P2_R1158_U448: 1258.6249 ps
AND-P2_R1158_U164: 1243.133 ps
NAND-P2_R1158_U450: 1258.6249 ps
NAND-P2_R1131_U110: 1075.9864 ps
NOT-P2_R1161_U195: 1040.6603 ps
AND-P2_R1161_U17: 1101.0104 ps
NAND-P2_U5508: 1157.4069 ps
NAND-P2_U5647: 1157.4069 ps
NOT-P2_R1269_U62: 822.0548 ps
NAND-P2_R1269_U159: 880.1019 ps
NAND-P2_R1269_U148: 724.7138 ps
NOT-P2_R1095_U232: 1080.9731 ps
NAND-P2_R1095_U111: 1140.4847 ps
NOT-P2_R1200_U232: 1062.2673 ps
NAND-P2_R1200_U111: 1121.7777 ps
NOT-P2_R1179_U232: 1149.2114 ps
NAND-P2_R1179_U111: 1208.7271 ps
NAND-P2_R1110_U99: 1201.9607 ps
NAND-P2_R1077_U99: 1174.6329 ps
NAND-P2_R1143_U99: 1129.048 ps
NAND-P2_R1158_U165: 711.5836 ps
NAND-P2_R1158_U453: 1261.3196 ps
NAND-P2_R1158_U455: 1275.4772 ps
AND-P2_R1158_U166: 1261.3196 ps
NAND-P2_R1158_U457: 1275.4772 ps
NOT-P2_R1131_U232: 1062.2673 ps
NAND-P2_R1131_U111: 1121.7777 ps
NAND-P2_R1161_U99: 1129.048 ps
NAND-P2_U5501: 1208.6726 ps
NAND-P2_U5645: 1208.6726 ps
NOT-P2_R1269_U63: 872.0905 ps
NAND-P2_R1269_U160: 888.2679 ps
AND-P2_R1269_U96: 882.4168 ps
NAND-P2_R1269_U158: 872.0905 ps
NAND-P2_R1095_U161: 607.2577 ps
NAND-P2_R1095_U22: 1191.7536 ps
NAND-P2_R1200_U161: 592.6635 ps
NAND-P2_R1200_U22: 1173.0434 ps
NAND-P2_R1179_U161: 679.6035 ps
NAND-P2_R1179_U22: 1260.0067 ps
NOT-P2_R1110_U221: 1174.7188 ps
NAND-P2_R1110_U100: 1249.0048 ps
NOT-P2_R1077_U221: 1147.405 ps
NAND-P2_R1077_U100: 1221.6661 ps
NOT-P2_R1143_U221: 1101.8201 ps
NAND-P2_R1143_U100: 1176.0812 ps
AND-P2_R1158_U120: 723.884 ps
AND-P2_R1158_U126: 1234.4151 ps
NAND-P2_R1158_U226: 711.5836 ps
NAND-P2_R1158_U460: 1250.6463 ps
AND-P2_R1158_U125: 1250.6463 ps
NAND-P2_R1131_U161: 592.6635 ps
NAND-P2_R1131_U22: 1173.0434 ps
NOT-P2_R1161_U221: 1101.8201 ps
NAND-P2_R1161_U100: 1176.0812 ps
NAND-P2_R1269_U128: 535.4354 ps
AND-P2_R1269_U21: 478.3357 ps
NAND-P2_R1269_U209: 535.4354 ps
NOT-P2_U3865: 421.6915 ps
NAND-P2_U5936: 433.3 ps
AND-P2_R1269_U15: 482.6646 ps
NAND-P2_R1269_U121: 437.6135 ps
NAND-P2_R1269_U199: 437.6135 ps
NAND-P2_R1269_U127: 510.7423 ps
NAND-P2_R693_U189: 460.3598 ps
NOT-P2_U4974: 508.1767 ps
NAND-P2_U5931: 519.4053 ps
NAND-P2_U5494: 1239.1963 ps
NAND-P2_U5643: 1239.1963 ps
NOT-P2_R1269_U61: 909.7817 ps
AND-P2_R1269_U101: 882.5267 ps
NAND-P2_R1095_U209: 610.0165 ps
NAND-P2_R1095_U112: 1229.5134 ps
NAND-P2_R1200_U209: 595.4223 ps
NAND-P2_R1200_U112: 1210.8041 ps
NAND-P2_R1179_U209: 682.3623 ps
NAND-P2_R1179_U112: 1297.7614 ps
NOT-P2_R1110_U230: 1249.0048 ps
NAND-P2_U4105: 1276.4642 ps
NOT-P2_R1077_U230: 1221.6661 ps
NAND-P2_U4106: 1249.1526 ps
NOT-P2_R1143_U230: 1176.0812 ps
NAND-P2_U4108: 1203.5671 ps
NOT-P2_R1158_U212: 726.5257 ps
NAND-P2_R1158_U228: 723.884 ps
NAND-P2_R1158_U255: 1300.6726 ps
NAND-P2_R1158_U346: 1308.6535 ps
NAND-P2_R1158_U227: 726.1395 ps
NAND-P2_R1158_U252: 1294.7945 ps
NAND-P2_R1158_U258: 1308.6535 ps
NAND-P2_R1158_U462: 1308.6535 ps
NAND-P2_R1158_U464: 1308.6535 ps
NAND-P2_R1131_U209: 595.4223 ps
NAND-P2_R1131_U112: 1210.8041 ps
NOT-P2_R1161_U230: 1176.0812 ps
NAND-P2_U4109: 1203.5671 ps
NAND-P2_U5631: 453.6114 ps
NAND-P2_U5697: 453.6114 ps
NAND-P2_R1095_U359: 430.8102 ps
NAND-P2_R1200_U359: 463.6219 ps
NAND-P2_R1179_U359: 529.3638 ps
NAND-P2_R1110_U101: 455.5912 ps
NAND-P2_R1077_U101: 455.5912 ps
NAND-P2_R1143_U101: 461.5228 ps
NAND-P2_R1131_U359: 463.6219 ps
NAND-P2_R1161_U101: 461.5228 ps
NAND-P2_U5629: 506.5913 ps
NAND-P2_U5695: 506.5913 ps
